time,left_knee_angle_raw,right_knee_angle_raw,left_knee_angle_smoothed,right_knee_angle_smoothed
12.495825500001956,173.07443183049372,173.07290358434437,172.61233660707515,172.74326825906377
12.538866300004884,172.82694410673534,174.08903012813462,172.49598487041072,173.07290358434437
12.596644200006267,173.16961203885154,172.74326825906377,172.49598487041072,173.3875965588153
12.692070500001137,172.49598487041072,174.30458849374918,172.49598487041072,173.3875965588153
12.7922264000008,165.15413992949536,173.61579566084995,165.59052246880478,173.3875965588153
12.8531765000007,165.59052246880478,173.3875965588153,165.15413992949536,172.74326825906377
12.892158200003905,152.92916744722058,170.40379846927527,154.1132888298919,170.40379846927527
12.953969300004246,154.1132888298919,164.08156951409404,152.92916744722058,164.08156951409404
13.03372870000021,151.78090130559613,158.30163121808934,151.78090130559613,159.88532371942884
13.092288100000587,151.62810468956462,158.49826094696283,151.78090130559613,159.88532371942884
13.13463480000064,151.08972769845195,159.88532371942884,151.62810468956462,159.12821007484408
13.203544200005126,150.28456007093402,159.12821007484408,151.3564027096256,158.49826094696283
13.266361800000595,153.16828505613395,160.772010505089,151.3564027096256,158.49826094696283
13.328132700000424,151.30366099503314,156.880466597259,151.3564027096256,158.64577691578558
13.409457400004612,151.3564027096256,156.2897384642336,152.0042770844523,158.64577691578558
13.479946600004041,152.0042770844523,157.79599328918604,153.14243048155961,158.64577691578558
13.56850580000173,153.14243048155961,158.64577691578558,153.14243048155961,158.64577691578558
13.648157600000559,160.37885603560687,173.0694610172493,153.14243048155961,170.8364577413582
13.700009800006228,165.57737473289055,176.05729899814688,153.14243048155961,171.2100194391819
13.760641300003044,160.87628642383308,171.2100194391819,153.15805076898704,171.74242087443045
13.847380999999586,152.59593257126542,170.8364577413582,153.15805076898704,171.74242087443045
13.934639099999913,146.98768285587454,173.17330810246335,152.59593257126542,171.2100194391819
13.992112600004475,153.15805076898704,171.74242087443045,151.36330630731996,170.8364577413582
14.032213200000115,148.50172740006624,168.0497826880246,151.36330630731996,168.0497826880246
14.085686800004623,140.9409308570908,167.51962228608474,151.36330630731996,167.51962228608474
14.161905799999658,151.36330630731996,165.0684031278801,153.15805076898704,167.51962228608474
14.23104500000045,155.25746546142852,163.92341345874843,155.25746546142852,167.51962228608474
14.301878400001442,163.23046140533717,165.8758390854594,155.79767040584215,165.8758390854594
14.36767520000285,165.72474301358184,167.9148276160215,155.79767040584215,165.8758390854594
14.434158200005186,156.20581098607306,169.13863587373964,156.20581098607306,167.9148276160215
14.48016490000009,155.79767040584215,163.38204849530806,157.40627890470418,168.20735730898065
14.541970800004492,155.35921045763192,170.5507343953565,157.40627890470418,168.38313617671298
14.606185600001481,158.09590664597735,168.62236140309764,157.32391250992987,168.62236140309764
14.673398300001281,157.40627890470418,168.20735730898065,157.40627890470418,168.38313617671298
14.754391200003738,157.51458061191886,168.38313617671298,157.40627890470418,168.62236140309764
14.805690900000627,157.32391250992987,171.25327223109696,157.40627890470418,168.62236140309764
14.88608760000352,166.8354765387836,163.1126658655452,157.32391250992987,169.77899339347434
14.9281442000065,157.14294093819973,169.77899339347434,157.14294093819973,169.77899339347434
14.992382200005522,146.64576782364205,175.89578705691113,153.54545087940517,169.77899339347434
15.044971200004511,148.0318132692333,171.86172262923168,150.14388138396748,168.71908926295157
15.121701200005191,153.54545087940517,168.71908926295157,148.0318132692333,168.71908926295157
15.16215860000375,150.14388138396748,160.0701991151057,148.0318132692333,162.88496829113376
15.207691499999783,137.5041463401036,157.73050462847664,150.14388138396748,162.88496829113376
15.265273400000297,138.59968881433284,162.88496829113376,153.54545087940517,162.88496829113376
15.348627800005488,154.45333434972864,162.48103704133166,154.45333434972864,162.88496829113376
15.403931900000316,162.68313638356594,164.8673186552226,162.68313638356594,163.8001211755729
15.475606400003016,170.73053553704983,174.28563582984438,162.68313638356594,164.8673186552226
15.54721000000427,168.88190534461896,174.75498279269135,162.68313638356594,170.4866289813429
15.599046700001054,164.5382042548814,163.8001211755729,164.28154726425126,171.3278971100234
15.645222600003763,154.59474709371838,171.3278971100234,164.28154726425126,171.3278971100234
15.721533100004308,162.15342603508446,170.4866289813429,162.15342603508446,171.20193129439483
15.760224100005871,164.28154726425126,171.44523963716648,159.22832259734452,170.4866289813429
15.801123600002029,159.22832259734452,171.20193129439483,159.22832259734452,170.4866289813429
16.2801615999997,154.8783190781211,167.37821510497156,159.22832259734452,167.37821510497156
16.359156300000905,154.9183190013453,166.73124275644943,158.1705084500961,166.73124275644943
16.40954270000657,161.542456526689,163.22016106597957,158.1705084500961,163.22016106597957
16.469503400003305,158.1705084500961,161.13150320216667,158.1705084500961,163.22016106597957
16.55623800000467,156.50690906561778,161.19864161258786,161.542456526689,163.22016106597957
16.640266500005964,162.04950688264245,163.10460154074352,162.04950688264245,163.22016106597957
16.69687640000484,167.20756903262293,165.13119032385111,167.11129546537592,163.3934738227999
16.77748150000116,167.11129546537592,163.3934738227999,167.20756903262293,164.56243860912159
16.814712999999756,168.61546556155778,164.56243860912159,168.61546556155778,165.13119032385111
16.863927000005788,169.67150133881793,167.07482614240257,169.609455011073,165.13119032385111
16.927952800004277,169.609455011073,169.43077445853044,169.67150133881793,166.2107706378151
16.973269400004938,171.70868138286784,168.87772909513112,169.89474290378027,167.07482614240257
17.042034500002046,171.53471630885542,160.02479327038932,170.98607955088656,168.87772909513112
17.10276210000302,170.98607955088656,166.2107706378151,171.53471630885542,169.43077445853044
17.141688700001396,169.89474290378027,175.26424705254414,171.70868138286784,169.7312372281051
17.218923899999936,172.81288688310426,174.0837651563506,171.53471630885542,169.90494140700625
17.30230290000327,173.55142070252478,173.31123284916276,170.98607955088656,170.178556442204
17.385739700002887,174.96447412675084,169.7312372281051,170.26247553705988,170.178556442204
17.44288300000335,169.94254690932303,169.90494140700625,170.26247553705988,169.90494140700625
17.497221200006607,167.0931007355602,170.178556442204,170.26247553705988,169.7312372281051
17.56497120000131,170.26247553705988,169.36453326655192,170.26247553705988,169.36453326655192
17.605363500006206,167.77704707432605,168.01182393689737,169.94254690932303,168.01182393689737
17.670585600004415,170.67873229278587,166.64869273536527,167.77704707432605,166.64869273536527
17.75844599999982,170.46107734367712,166.60800822736664,167.77704707432605,166.60800822736664
17.79803200000606,165.91506235445632,165.14569264537056,167.77704707432605,165.40053737154074
17.8648153000031,160.68724530779255,165.40053737154074,168.8419141930754,165.29056480315518
17.945796100000734,162.0182895664218,165.29056480315518,167.89722269281387,165.29056480315518
17.998911800001224,168.8419141930754,164.29520263673732,167.04200877723943,165.29056480315518
18.038362100000086,170.244747120563,162.0268238731167,167.89722269281387,165.40053737154074
18.083478900000046,167.89722269281387,166.21922771776417,168.60621283267506,165.29056480315518
18.127497100002074,167.04200877723943,172.05460868306534,168.8419141930754,164.29520263673732
18.166390400001546,168.60621283267506,172.74464951794354,168.68020787177343,162.0268238731167
18.207483199999842,172.23840995757243,161.3367108202946,168.68020787177343,165.0465696291598
18.255701100002625,169.81813724816044,159.15352251791236,169.81813724816044,165.0465696291598
18.297528000002785,168.68020787177343,159.54852964251972,172.23840995757243,165.0465696291598
18.34043190000375,174.89374871433537,165.0465696291598,173.84788398034925,165.0465696291598
18.40066510000179,175.36449485926343,176.50645866763313,173.84788398034925,170.98042283044117
18.48294750000059,175.58877584358933,175.5548645135017,173.84788398034925,172.86800358838403
18.55928230000427,173.84788398034925,176.39613730523234,173.84788398034925,172.86800358838403
18.63950670000486,167.55669060487864,170.98042283044117,168.92337510490412,172.86800358838403
18.69790009999997,166.5916804278375,172.86800358838403,167.55669060487864,170.98042283044117
18.73477410000487,168.92337510490412,167.3210898711055,167.27166207295159,167.3210898711055
18.800367600000754,161.01645832551625,165.8437932538131,166.72803828357755,165.8437932538131
18.94354320000275,167.27166207295159,165.07438092998282,166.5916804278375,165.7346816901946
18.99098000000231,164.68850789014454,164.69953445197194,164.68850789014454,165.07438092998282
19.07060380000621,166.72803828357755,165.7346816901946,164.4247936865156,164.69953445197194
19.141700500003935,162.5333721325731,162.11674270830216,164.4247936865156,162.11674270830216
19.20334470000671,164.4247936865156,159.911326731662,162.5333721325731,159.911326731662
19.272240900005272,162.01121538648889,159.09747979368188,162.01121538648889,159.09747979368188
19.35297050000372,155.54380342194887,157.07432084424494,155.54380342194887,157.07432084424494
19.40099590000318,150.95658083370643,150.08960129257488,150.95658083370643,150.08960129257488
19.45719920000556,150.77267210907348,146.93297609910425,150.95658083370643,146.93297609910425
19.50643670000136,149.39022992578677,146.51504913975785,150.95658083370643,146.51504913975785
19.549894000003405,148.9148154996095,142.1147213335648,150.95658083370643,146.51504913975785
19.615326099999947,152.40398833122129,140.7150701822088,152.40398833122129,146.51504913975785
19.701420500001404,156.102121026106,146.29744480337595,156.102121026106,146.51504913975785
19.76639520000026,157.77297761411904,160.69844276357725,157.77297761411904,160.69844276357725
19.83118950000062,159.7081075620957,168.65321355484258,159.11267544014555,168.65321355484258
19.878755300000194,160.130746460405,170.70249096990972,159.11267544014555,170.70249096990972
19.937192900004447,159.11267544014555,171.29619253671999,159.11267544014555,171.29619253671999
19.993945000001986,159.3292207793502,172.20562472001623,159.11267544014555,171.29619253671999
20.032980600000883,151.62910298270074,172.41340679106793,151.62910298270074,171.29619253671999
20.11820330000046,144.35540222753116,171.56919474205014,151.62910298270074,171.29619253671999
20.19607000000542,142.60651330869942,169.002726404595,151.62910298270074,170.2257326939415
20.258046900002228,147.19043756693813,169.24423748342227,151.62910298270074,169.24423748342227
20.33752810000442,153.14703952213236,170.2257326939415,153.14703952213236,169.24423748342227
20.405191900004866,163.31297374212105,167.3189728984868,156.59187780517644,169.002726404595
20.496112100001483,163.12063922509793,167.34983684055408,156.59187780517644,167.34983684055408
20.557391600006667,156.59187780517644,169.84133818710686,157.81844256018098,167.3189728984868
20.597520500006794,159.7998639873779,159.60767850527486,157.81844256018098,165.6709180188125
20.657749400001194,155.85531239033614,164.6895432087513,157.81844256018098,165.6709180188125
20.707954500001506,157.81844256018098,165.6709180188125,157.81844256018098,165.6709180188125
20.749737800004368,157.78056157554292,163.8939878825112,157.81844256018098,165.6709180188125
20.79792820000148,160.9281853588027,168.05063501978367,157.81844256018098,167.61209877814267
20.837299099999655,161.34019596855913,170.8894344778239,157.81844256018098,168.05063501978367
20.916069500002777,157.50742889389497,169.4764580678465,157.78056157554292,169.4764580678465
20.960969500003557,157.9272504440682,167.61209877814267,157.50742889389497,170.8894344778239
21.02195070000016,154.21314698560954,173.05509863464917,154.21314698560954,172.0278282893257
21.068838099999994,152.11901547768036,177.21089733705296,152.11901547768036,172.0278282893257
21.14221460000408,150.1859527648793,173.2130169277855,151.21933024707704,172.0278282893257
21.234945400006836,149.69785334852796,172.0278282893257,151.21933024707704,172.0278282893257
21.327895100002934,150.53444725604749,164.6620967836098,151.21933024707704,167.8351043445878
21.391624600000796,151.21933024707704,158.319093271409,150.53444725604749,165.21400891435837
21.434528800004045,153.12219331566791,165.21400891435837,151.21933024707704,165.21400891435837
21.512660200001847,155.5770607683403,167.8351043445878,153.12219331566791,165.21400891435837
21.55065740000282,146.11234489231833,165.17123062475275,155.5770607683403,167.8351043445878
21.6246026000008,159.55757522855663,169.65064069085435,155.5770607683403,169.15925514617854
21.70814020000398,160.73802392584014,169.15925514617854,159.55757522855663,169.65064069085435
21.79750530000456,160.26020645593954,174.12924038711682,159.63419493493743,169.65064069085435
21.855629700003192,150.31557361705856,176.96402047941802,159.63419493493743,169.65064069085435
21.899696800006495,159.63419493493743,176.49177190302052,159.63419493493743,170.0955567587249
21.94180050000432,167.41588089580785,166.23575600287177,158.52333543032893,170.0955567587249
22.015849600000365,158.52333543032893,167.62440036355085,157.82748116086037,167.62440036355085
22.062072500004433,157.82748116086037,170.0955567587249,157.82748116086037,167.27727645128718
22.125959400000283,155.12372426630296,165.8725096396621,156.90238865090095,167.27727645128718
22.169798500006436,153.71864483269917,167.27727645128718,156.90238865090095,167.62440036355085
22.20945130000473,154.70141516774063,165.68640050963486,156.90238865090095,170.0955567587249
22.411196600005496,156.90238865090095,173.95191335815127,156.90238865090095,171.13271837120928
22.463560300006066,161.77636870302211,171.13271837120928,156.90238865090095,171.13271837120928
22.527903200003493,158.25542861121988,172.563519371486,156.90238865090095,171.13271837120928
22.60569620000024,159.2210014244064,172.4354017385005,156.90238865090095,171.13271837120928
22.685268400004134,154.75552135297943,167.15879235500213,156.92434896963044,167.15879235500213
22.742618800002674,150.74403252914712,160.65682114310653,156.92434896963044,160.65682114310653
22.833728300000075,150.510399570099,159.8176831244081,156.92434896963044,160.51517000512249
22.93264650000492,156.92434896963044,159.96147720319414,156.92434896963044,160.51517000512249
22.989863100003276,159.41485970814207,159.91389733880013,159.41485970814207,160.51517000512249
23.02993720000086,159.8460774061514,160.51517000512249,159.8460774061514,160.51517000512249
23.0906427000009,163.10405061581918,163.98837218394178,163.10405061581918,163.64503079197698
23.18184900000051,164.52231177811095,165.74243332989116,164.52231177811095,163.98837218394178
23.223946900005103,166.23649573465536,165.12325798256273,166.23649573465536,165.12325798256273
23.296304000003147,167.2895499166707,163.64503079197698,166.57519235305432,165.19297989860155
